0,38.7379375,-9.1377747
0,38.726252,-9.1340917
0,38.7062814,-9.1466587
0,38.7132461,-9.2253495
0,38.7263087,-9.1475804
0,38.7243988,-9.1492851
0,38.7110312,-9.1404417
0,38.7200099,-9.1387689
1,38.7257552,-9.1339563
1,38.7263855,-9.1338259
1,38.7281831,-9.1360725
1,38.7263844,-9.1338226
2,38.7379341,-9.1377094
2,38.7371681,-9.1375721
2,38.7371584,-9.1375349
2,38.7263851,-9.1338254
3,38.7379715,-9.1377541
3,38.7364709,-9.1393229
3,38.7379374,-9.1377747
3,38.7263863,-9.133825
4,38.7373162,-9.1378724
4,38.736218,-9.1378252
4,38.7591934,-9.1626228
4,38.7263792,-9.1338235
4,38.7267249,-9.1358596
4,38.726395,-9.1338122
0,38.7334503,-9.134306
0,38.7379179,-9.1378139
0,38.7363508,-9.1372286
0,38.7367348,-9.1403282
0,38.7379245,-9.1378045
0,38.7373151,-9.1378752
0,38.7263955,-9.1338644
0,38.7264752,-9.1355677
0,38.713286,-9.2252881
0,38.7002528,-9.2105234
0,38.7142369,-9.1410201
1,38.7263737,-9.1338085
1,38.7377165,-9.1376323
1,38.7379324,-9.1376746
1,38.7263945,-9.1338639
2,38.7264519,-9.1338726
2,38.7272218,-9.1348528
2,38.7355273,-9.1406454
2,38.7378261,-9.1378602
2,38.7381173,-9.1345487
3,38.726367,-9.1338875
3,38.7360418,-9.1346849
3,38.7379719,-9.1377929
3,38.7329945,-9.1530011
3,38.7332131,-9.1539357
3,38.7505085,-9.1774309
3,38.7263922,-9.1338795
4,38.759065,-9.1686929
4,38.7352135,-9.1463225
4,38.7264163,-9.1338679
4,38.75465,-9.1873992
4,38.7543503,-9.1885798
4,38.7551559,-9.1869309
4,38.726418,-9.1338637
0,38.7272583,-9.1348441
0,38.7360238,-9.1346495
0,38.7375906,-9.1395421
0,38.7379243,-9.1378124
0,38.7264037,-9.1338714
0,38.7168825,-9.139815
0,38.7117515,-9.141907
0,38.7134219,-9.1374295
0,38.7222023,-9.1354826
0,38.7263994,-9.1338617
1,38.7378467,-9.1380023
1,38.735118,-9.14181
1,38.737719,-9.1376067
1,38.7264139,-9.1338542
2,38.7269134,-9.1349383
2,38.7600819,-9.1580267
2,38.7568161,-9.1541747
2,38.7533163,-9.1514875
2,38.753355,-9.1515107
2,38.7210778,-9.1383759
2,38.7527827,-9.1513228
2,38.7537549,-9.1459403
2,38.7533716,-9.1515876
2,38.7466391,-9.148254
2,38.7677918,-9.1448075
2,38.7229289,-9.1483246
2,38.7267167,-9.1503877
2,38.7257785,-9.1516626
2,38.7250568,-9.1488406
2,38.7138567,-9.1221143
3,38.726302,-9.134327
3,38.7273012,-9.1348482
3,38.7372392,-9.1338837
3,38.7378382,-9.1380057
3,38.7379272,-9.1378335
3,38.7363163,-9.1371918
3,38.7379289,-9.1378309
3,38.7374586,-9.1386066
3,38.7379272,-9.1378335
3,38.7371444,-9.133973
3,38.7651611,-9.1128246
3,38.7264139,-9.1338556
4,38.7354893,-9.1406296
4,38.7379272,-9.1378335
4,38.7359098,-9.1417599
4,38.73534,-9.1421795
4,38.7353666,-9.1408865
4,38.7354756,-9.1450121
4,38.7264143,-9.133855
